-9.737707100521483805e-02,-1.063720052566479723e-01,-1.159420913045699081e-01,-1.261147667656913607e-01,-1.369176540148682453e-01,-1.483783753426874408e-01,-1.605243384532351048e-01,-1.733824899901820760e-01,-1.869790349074884062e-01,-2.013391197107725905e-01,-2.164864779009766926e-01,-2.324430363682279121e-01,-2.492284820255250555e-01,-2.668597886531587915e-01,-2.853507047581967382e-01,-3.047112042489624750e-01,-3.249469028884287569e-01,-3.460584448241308397e-01,-3.680408649896853013e-01,-3.908829348209931775e-01,-4.145665005045884866e-01,-4.390658248415397757e-01,-4.643469457202166750e-01,-4.903670660839516970e-01,-5.170739920803368861e-01,-5.444056376998098745e-01,-5.722896155528045536e-01,-6.006429343886475758e-01,-6.293718244122825656e-01,-6.583717112941455119e-01,-6.875273588874966091e-01,-7.167131989752668630e-01,-7.457938637954070193e-01,-7.746249336024607635e-01,-8.030539071148961039e-01,-8.309213974201319353e-01,-8.580625498610550128e-01,-8.843086717614858649e-01,-9.094890567683491245e-01,-9.334329793479465565e-01,-9.559718278647318934e-01,-9.769413380112985656e-01,-9.961838824772440981e-01,-1.013550767963066201e+00,-1.028904487256900424e+00,-1.042120872343597071e+00,-1.053091094589038379e+00,-1.061723460039150968e+00,-1.067944951804978837e+00,-1.071702477287315380e+00,-1.072963785448770135e+00,-1.071718028199938777e+00,-1.067975949887691511e+00,-1.061769699457097760e+00,-1.053152270667513379e+00,-1.042196586329064090e+00,-1.028994252451400193e+00,-1.013654017061435653e+00,-9.962999759085063856e-01,-9.770695730660943212e-01,-9.561114483796819830e-01,-9.335831857158450875e-01,-9.096490160490900978e-01,-8.844775276819626386e-01,-8.582394325117344014e-01,-8.311054324800860593e-01,-8.032442244643707152e-01,-7.748206752111596041e-01,-7.459941908040327307e-01,-7.169172979165662207e-01,-6.877344470198112347e-01,-6.585810410446610863e-01,-6.295826869483381882e-01,-6.008546623530854891e-01,-5.725015850135277695e-01,-5.446172693743334126e-01,-5.172847519035633779e-01,-4.905764651917293717e-01,-4.645545399231573169e-01,-4.392712136630083641e-01,-4.147693258546092387e-01,-3.910828793741495391e-01,-3.682376503304114479e-01,-3.462518294172980404e-01,-3.251366799273868735e-01,-3.048971994271678643e-01,-2.855327740045369156e-01,-2.670378158653279876e-01,-2.494023768303285093e-01,-2.326127319325201059e-01,-2.166519288123410769e-01,-2.015002999428057717e-01,-1.871359358808232787e-01,-1.735351187371741433e-01,-1.606727158913529296e-01,-1.485225346593380957e-01,-1.370576391643348324e-01,-1.262506310772646967e-01,-1.160738961996017338e-01,-1.064998190712237724e-01
-9.437332715670290750e-02,-1.035279578829057939e-01,-1.132888710397645937e-01,-1.236866297957167349e-01,-1.347521835194328554e-01,-1.465166811748992159e-01,-1.590112518627139204e-01,-1.722667496162828549e-01,-1.863134596441632929e-01,-2.011807633806335371e-01,-2.168967599832107851e-01,-2.334878423172012385e-01,-2.509782260123677999e-01,-2.693894308847342711e-01,-2.887397149051806333e-01,-3.090434619815980444e-01,-3.303105261147232796e-01,-3.525455359958813983e-01,-3.757471658370650225e-01,-3.999073801492613045e-01,-4.250106622923900401e-01,-4.510332388734463738e-01,-4.779423144175440896e-01,-5.056953331107566507e-01,-5.342392867279603941e-01,-5.635100900085390219e-01,-5.934320466076498102e-01,-6.239174301957262081e-01,-6.548662061607493090e-01,-6.861659195392670885e-01,-7.176917741217666569e-01,-7.493069260181770552e-01,-7.808630122279704988e-01,-8.122009308709923214e-01,-8.431518846820149626e-01,-8.735386931935411603e-01,-9.031773718328380829e-01,-9.318789681147702231e-01,-9.594516364662475372e-01,-9.857029242794315138e-01,-1.010442232922841077e+00,-1.033483409043662649e+00,-1.054647413991695259e+00,-1.073765012999621460e+00,-1.090679421250058567e+00,-1.105248841472631582e+00,-1.117348827489124119e+00,-1.126874410304996355e+00,-1.133741927957716333e+00,-1.137890507280715502e+00,-1.139283154806232101e+00,-1.137907424877321994e+00,-1.133775645236462237e+00,-1.126924693397569177e+00,-1.117415330435024279e+00,-1.105331111865625049e+00,-1.090776907502024828e+00,-1.073877073010994332e+00,-1.054773324984056737e+00,-1.033622378286881416e+00,-1.010593409077418903e+00,-9.858654090737558606e-01,-9.596244964379552211e-01,-9.320612461636615942e-01,-9.033680983585042901e-01,-8.737368966220384614e-01,-8.433566012205702123e-01,-8.124112133662907409e-01,-7.810779380397803173e-01,-7.495256038551086908e-01,-7.179133498180964024e-01,-6.863895807803761517e-01,-6.550911861892008137e-01,-6.241430105500324066e-01,-5.936575589613164450e-01,-5.637349171882027887e-01,-5.344628629966710065e-01,-5.059171438061718096e-01,-4.781618950353802022e-01,-4.512501736846887268e-01,-4.252245825788192324e-01,-4.001179621364855388e-01,-3.759541283977860804e-01,-3.527486381889730072e-01,-3.305095646183521807e-01,-3.092382684711040275e-01,-2.889301534191603404e-01,-2.695753952159067324e-01,-2.511596371532672789e-01,-2.336646459848953639e-01,-2.170689242419164000e-01,-2.013482763763393135e-01,-1.864763274613205069e-01,-1.724249942630260712e-01,-1.591649093881209454e-01,-1.466657999192206574e-01,-1.348968224962770468e-01,-1.238268572034049997e-01,-1.134247628978846123e-01,-1.036595967890482084e-01
-9.097078988572077085e-02,-1.002707774205864322e-01,-1.102089186955619859e-01,-1.208191510428128362e-01,-1.321360337158010156e-01,-1.441945622166957153e-01,-1.570299464718121207e-01,-1.706773492978199691e-01,-1.851715816211769172e-01,-2.005467510267534004e-01,-2.168358604402361445e-01,-2.340703541158443701e-01,-2.522796086305885699e-01,-2.714903673038158161e-01,-2.917261173906291472e-01,-3.130064105630315785e-01,-3.353461286122789708e-01,-3.587546979942442538e-01,-3.832352588022739925e-01,-4.087837959845986302e-01,-4.353882431079049709e-01,-4.630275716706376832e-01,-4.916708818356411714e-01,-5.212765134065401318e-01,-5.517911988175975280e-01,-5.831492827200767115e-01,-6.152720352844806007e-01,-6.480670884311149349e-01,-6.814280256705955718e-01,-7.152341568910198788e-01,-7.493505090817299541e-01,-7.836280624600783229e-01,-8.179042586196038078e-01,-8.520038030404755158e-01,-8.857397785483095420e-01,-9.189150790990578965e-01,-9.513241647127932410e-01,-9.827551286746117887e-01,-1.012992057556493464e+00,-1.041817653566005530e+00,-1.069016077648776486e+00,-1.094375961169714806e+00,-1.117693524411117245e+00,-1.138775732091585446e+00,-1.157443410130050587e+00,-1.173534244386207126e+00,-1.186905581432620371e+00,-1.197436953754541955e+00,-1.205032257181801514e+00,-1.209621516723954127e+00,-1.211162188034806464e+00,-1.209639955056865501e+00,-1.205068999442823197e+00,-1.197491733472514142e+00,-1.186978004672502918e+00,-1.173623796470713687e+00,-1.157549464272121575e+00,-1.138897559676115945e+00,-1.117830306623661896e+00,-1.094526801642812019e+00,-1.069180015783857796e+00,-1.041993678190119788e+00,-1.013179120587124116e+00,-9.829521584908896825e-01,-9.515300789655281033e-01,-9.191287967320884711e-01,-8.859602308480744037e-01,-8.522299435763133202e-01,-8.181350719822524376e-01,-7.838625717484373201e-01,-7.495877821264520513e-01,-7.154733112372935189e-01,-6.816682323705735014e-01,-6.483075747189960270e-01,-6.155120862239881196e-01,-5.833882419255738139e-01,-5.520284683567507900e-01,-5.215115529948820550e-01,-4.919032074322186032e-01,-4.632567535801403458e-01,-4.356139036884509874e-01,-4.090056070528124144e-01,-3.834529388185464183e-01,-3.589680091019754604e-01,-3.355548735955165007e-01,-3.132104297777870139e-01,-2.919252857163708859e-01,-2.716845911534865876e-01,-2.524688230499071984e-01,-2.342545199959676361e-01,-2.170149618618093523e-01,-2.007207927481443610e-01,-1.853405867192224055e-01,-1.708413569655830577e-01,-1.571890099747040581e-01,-1.443487470057261690e-01,-1.322854156946677573e-01,-1.209638149839222104e-01,-1.103489567988625991e-01,-1.004062880082224052e-01
-8.714336909907516304e-02,-9.657190325407979947e-02,-1.066710665861329149e-01,-1.174784266172217428e-01,-1.290324465015510458e-01,-1.413723036286769763e-01,-1.545376687301405205e-01,-1.685684411747048750e-01,-1.835044360734380542e-01,-1.993850188496060494e-01,-2.162486830846906682e-01,-2.341325677594498222e-01,-2.530719104981091760e-01,-2.730994341268026537e-01,-2.942446648071019299e-01,-3.165331812336668604e-01,-3.399857959209325875e-01,-3.646176714709035149e-01,-3.904373769285861551e-01,-4.174458918973023014e-01,-4.456355689921613905e-01,-4.749890684261603990e-01,-5.054782819961061158e-01,-5.370632673848565464e-01,-5.696912174117243488e-01,-6.032954925031934756e-01,-6.377947480476199305e-01,-6.730921912380513072e-01,-7.090750042694135002e-01,-7.456139720972191354e-01,-7.825633531363119788e-01,-8.197610300431281694e-01,-8.570289748735262503e-01,-8.941740582795043579e-01,-9.309892259092948930e-01,-9.672550568021555106e-01,-1.002741708423158240e+00,-1.037211241282594232e+00,-1.070420303169911547e+00,-1.102123139362257254e+00,-1.132074881305325853e+00,-1.160035052852933957e+00,-1.185771220882538390e+00,-1.209062706673751819e+00,-1.229704266505512233e+00,-1.247509645068119566e+00,-1.262314903944501410e+00,-1.273981429869723625e+00,-1.282398533814395059e+00,-1.287485562033498843e+00,-1.289193453745300033e+00,-1.287505696527559085e+00,-1.282438649144190812e+00,-1.274041221518916300e+00,-1.262393922046117556e+00,-1.247607302437381049e+00,-1.229819848937632187e+00,-1.209195385180646953e+00,-1.185920065492975128e+00,-1.160199047569068664e+00,-1.132252939795393987e+00,-1.102314120973756806e+00,-1.070623028868180837e+00,-1.037424509154019958e+00,-1.002964308427010121e+00,-9.674857845074331664e-01,-9.312268950091263653e-01,-8.944175117331016889e-01,-8.572770945813174004e-01,-8.200127450123111394e-01,-7.828176461403493214e-01,-7.458698848721854180e-01,-7.093316413224252104e-01,-6.733487223677985245e-01,-6.380504096948432791e-01,-6.035495880601347007e-01,-5.699431166250408243e-01,-5.373124049869146823e-01,-5.057241556960693218e-01,-4.752312363856343036e-01,-4.458736469011377324e-01,-4.176795497557326819e-01,-3.906663356275127397e-01,-3.648416992553781268e-01,-3.402047048054173128e-01,-3.167468234294131268e-01,-2.944529292105884655e-01,-2.733022429087108573e-01,-2.532692158236113933e-01,-2.343243486629696393e-01,-2.164349425155479845e-01,-1.995657808992733206e-01,-1.836797433902640497e-01,-1.687383525679646556e-01,-1.547022569619903309e-01,-1.415316533900282669e-01,-1.291866525658241227e-01,-1.176275921644665268e-01,-1.068153016888967743e-01,-9.671132351571151697e-02
-8.286425474253789059e-02,-9.240183677042568267e-02,-1.026429613948330322e-01,-1.136290875382787169e-01,-1.254028853060830118e-01,-1.380080629487175359e-01,-1.514891510139731445e-01,-1.658912385211679663e-01,-1.812596558180081530e-01,-1.976395987071874749e-01,-2.150756884842453531e-01,-2.336114627445654013e-01,-2.532887922331679698e-01,-2.741472196667479877e-01,-2.962232173959660209e-01,-3.195493620402439783e-01,-3.441534258588222484e-01,-3.700573866574065063e-01,-3.972763604986300767e-01,-4.258174644034362633e-01,-4.556786195999130151e-01,-4.868473096735420613e-01,-5.192993121492414099e-01,-5.529974265078612117e-01,-5.878902262881602336e-01,-6.239108675880824517e-01,-6.609759907523555800e-01,-6.989847560717251662e-01,-7.378180576400733548e-01,-7.773379618096692978e-01,-8.173874176276310077e-01,-8.577902859084733933e-01,-8.983517309056400224e-01,-9.388590136489629590e-01,-9.790827187566579770e-01,-1.018778436859079539e+00,-1.057688912771129974e+00,-1.095546655455471807e+00,-1.132076990027147012e+00,-1.167001515117960242e+00,-1.200041911547134577e+00,-1.230924031249258421e+00,-1.259382179679819691e+00,-1.285163491360822752e+00,-1.308032287711359265e+00,-1.327774299594260077e+00,-1.344200634701999686e+00,-1.357151372389797217e+00,-1.366498675978719435e+00,-1.372149324760152167e+00,-1.374046584526016135e+00,-1.372171355759233435e+00,-1.366542561758501861e+00,-1.357216763881186727e+00,-1.344287016602878859e+00,-1.327881000008479528e+00,-1.308158490481682312e+00,-1.285308250687317466e+00,-1.259544436555258162e+00,-1.231102631206312914e+00,-1.200235623199119361e+00,-1.167209048984561903e+00,-1.132297017166339570e+00,-1.095777825469449462e+00,-1.057929870813595574e+00,-1.019027839338797703e+00,-9.793392475042557166e-01,-9.391213883857147948e-01,-8.986187199218693689e-01,-8.580607149219744434e-01,-8.176601768475034726e-01,-7.776120112769697723e-01,-7.380924309531133876e-01,-6.992585626309750779e-01,-6.612484166780664419e-01,-6.241811754739660101e-01,-5.881577539577396152e-01,-5.532615849376457673e-01,-5.195595827160074398e-01,-4.871032408725719520e-01,-4.559298233684887514e-01,-4.260636121698019307e-01,-3.975171790619227985e-01,-3.702926539894431102e-01,-3.443829669042923758e-01,-3.197730445785489373e-01,-2.964409480155163479e-01,-2.743589398914712540e-01,-2.534944748309957419e-01,-2.338111082391485795e-01,-2.152693218837644085e-01,-1.978272664578967777e-01,-1.814414229850741522e-01,-1.660671861951815709e-01,-1.516593739382533501e-01,-1.381726673599655286e-01,-1.255619869790856602e-01,-1.137828100240250440e-01,-1.027914344405055497e-01,-9.254519490929652425e-02
-7.810603314636785366e-02,-8.773025128789728455e-02,-9.809116439063889081e-02,-1.092343863474916632e-01,-1.212071035561284316e-01,-1.340579151602696584e-01,-1.478366272975588647e-01,-1.625939952376593833e-01,-1.783814069862540430e-01,-1.952505017175110713e-01,-2.132527163138527304e-01,-2.324387533773783210e-01,-2.528579643775162866e-01,-2.745576421646930276e-01,-2.975822179642110821e-01,-3.219723592249079669e-01,-3.477639663904273926e-01,-3.749870688407627162e-01,-4.036646229653992335e-01,-4.338112186112939028e-01,-4.654317040164356323e-01,-4.985197437842515678e-01,-5.330563294359383919e-01,-5.690082675163242731e-01,-6.063266759971511766e-01,-6.449455256397579328e-01,-6.847802688098350021e-01,-7.257266036863150305e-01,-7.676594265267138173e-01,-8.104320282503343353e-01,-8.538755936580572081e-01,-8.977990616953865910e-01,-9.419894028790660734e-01,-9.862123649978646878e-01,-1.030213730209927903e+00,-1.073721115570491547e+00,-1.116446334880508706e+00,-1.158088322791198888e+00,-1.198336602789126903e+00,-1.236875259692899354e+00,-1.273387355488638573e+00,-1.307559705752773915e+00,-1.339087913703402410e+00,-1.367681541270578949e+00,-1.393069282626693495e+00,-1.415003996389568863e+00,-1.433267449016891737e+00,-1.447674624288902701e+00,-1.458077462436437433e+00,-1.464367907267557722e+00,-1.466480160069654426e+00,-1.464392064270180871e+00,-1.458125573690077337e+00,-1.447746288358247702e+00,-1.433362073769578027e+00,-1.415120810611869118e+00,-1.393207350854716031e+00,-1.367839781322538695e+00,-1.339265116325788707e+00,-1.307754555750686887e+00,-1.273598453698711941e+00,-1.237101145174681616e+00,-1.198575774653319659e+00,-1.158339261146806409e+00,-1.116707520461492464e+00,-1.073991047690597611e+00,-1.030490942786054909e+00,-9.864954404727004356e-01,-9.422769839586001561e-01,-8.980898608930947269e-01,-8.541684007026152381e-01,-8.107257154669696986e-01,-7.679529523430568272e-01,-7.260190144422467018e-01,-6.850706990686680209e-01,-6.452331972061442489e-01,-6.066108958469899060e-01,-5.692884248373106804e-01,-5.333318919658335266e-01,-4.987902536188005831e-01,-4.656967730415502715e-01,-4.340705236955966773e-01,-4.039179010306095940e-01,-3.752341119090513155e-01,-3.480046166906370364e-01,-3.222065044235571385e-01,-2.978097865727415416e-01,-2.747785991616758516e-01,-2.530723070733295055e-01,-2.326465075394346937e-01,-2.134539325624059958e-01,-1.954452521955302724e-01,-1.785697823015476859e-01,-1.627761016712050701e-01,-1.480125842688693183e-01,-1.342278529381747687e-01,-1.213711612017825542e-01,-1.093927098752855154e-01,-9.824390513217340359e-02,-8.787756444394062560e-02
-7.284082924741233644e-02,-8.252612997279865081e-02,-9.298128165108550391e-02,-1.042563155722481816e-01,-1.164032465627544977e-01,-1.294759323598043688e-01,-1.435298840655788166e-01,-1.586220205236650582e-01,-1.748103589829780036e-01,-1.921536340239759499e-01,-2.107108364566059877e-01,-2.305406638057707347e-01,-2.517008741318039755e-01,-2.742475353518296632e-01,-2.982341630006974942e-01,-3.237107405702580598e-01,-3.507226182691462468e-01,-3.793092883270594573e-01,-4.095030378982617014e-01,-4.413274842577337154e-01,-4.747960013710529892e-01,-5.099100520693806704e-01,-5.466574459508483086e-01,-5.850105496886756073e-01,-6.249244835265299614e-01,-6.663353451872601196e-01,-7.091585099425261607e-01,-7.532870628399508384e-01,-7.985904256368648868e-01,-8.449132463538669979e-01,-8.920746229944507277e-01,-9.398677343125407813e-01,-9.880599489925986356e-01,-1.036393479737570233e+00,-1.084586640146256276e+00,-1.132335749669590497e+00,-1.179317715344788686e+00,-1.225193298648078466e+00,-1.269611052198477807e+00,-1.312211884993280231e+00,-1.352634187445908909e+00,-1.390519420045057242e+00,-1.425518043442303817e+00,-1.457295644755782993e+00,-1.485539096365830813e+00,-1.509962570839902929e+00,-1.530313229959664234e+00,-1.546376407879500148e+00,-1.557980118536444580e+00,-1.564998735402803431e+00,-1.567355716894375917e+00,-1.565025282141258245e+00,-1.558032977933366814e+00,-1.546455116711519029e+00,-1.530417105543003808e+00,-1.510090725090697861e+00,-1.485690453712364301e+00,-1.457468963251615790e+00,-1.425711938340481488e+00,-1.390732389044895712e+00,-1.352864636815295674e+00,-1.312458155797851633e+00,-1.269871445930073062e+00,-1.225466101631101479e+00,-1.179601221403452138e+00,-1.132628280653547259e+00,-1.084886564029081457e+00,-1.036699226116298167e+00,-9.883700219209199389e-01,-9.401807224922625883e-01,-8.923892074267023578e-01,-8.452282056122696341e-01,-7.989046389694285377e-01,-7.535995113361912967e-01,-7.094682760180293091e-01,-6.666416106423665999e-01,-6.252265264306325898e-01,-5.853077403290375402e-01,-5.469492420671179245e-01,-5.101959935736382068e-01,-4.750757047299353775e-01,-4.416006366893626689e-01,-4.097693915131229159e-01,-3.795686543195988527e-01,-3.509748612460773520e-01,-3.239557730827285487e-01,-2.984719403308266905e-01,-2.744780505895962897e-01,-2.519241535659237363e-01,-2.307567626418080553e-01,-2.109198348671008638e-01,-1.923556335285020735e-01,-1.750054791507211216e-01,-1.588103959870002524e-01,-1.437116618302156645e-01,-1.296512693949075645e-01,-1.165723076532668989e-01,-1.044192714148650947e-01,-9.313830717521169589e-02,-8.267740286797112259e-02
-6.704047740952080725e-02,-7.675793500415140080e-02,-8.727812814844924938e-02,-9.865576255133255701e-02,-1.109479920476249271e-01,-1.242143039912180780e-01,-1.385163532144570719e-01,-1.539177362694785223e-01,-1.704836969849528594e-01,-1.882807537600470760e-01,-2.073762385197144842e-01,-2.278377369240353056e-01,-2.497324193225363143e-01,-2.731262521446354841e-01,-2.980830800033215655e-01,-3.246635698522328806e-01,-3.529240101755055092e-01,-3.829149605069961382e-01,-4.146797496708543029e-01,-4.482528251006591136e-01,-4.836579605037183982e-01,-5.209063350365092937e-01,-5.599945040518605754e-01,-6.009022893184641223e-01,-6.435906252789218573e-01,-6.879994072000255034e-01,-7.340453966782877204e-01,-7.816202494897906972e-01,-8.305887397049457332e-01,-8.807872617137049165e-01,-9.320226976316402512e-01,-9.840717407356662783e-01,-1.036680765356139178e+00,-1.089566329324676008e+00,-1.142416386055148392e+00,-1.194892269220707348e+00,-1.246631493646550570e+00,-1.297251391659065112e+00,-1.346353575284674031e+00,-1.393529182338846484e+00,-1.438364829933232780e+00,-1.480449163933795775e+00,-1.519379859344836436e+00,-1.554770896513003375e+00,-1.586259913456018689e+00,-1.613515417354911108e+00,-1.636243629802935251e+00,-1.654194741809738689e+00,-1.667168366280307179e+00,-1.675017997567683103e+00,-1.677654318949624912e+00,-1.675047238124170335e+00,-1.667226576171223940e+00,-1.654281384611046901e+00,-1.636357915684623521e+00,-1.613656320180066439e+00,-1.586426192511559030e+00,-1.554961122043464927e+00,-1.519592440952434398e+00,-1.480682380853049818e+00,-1.438616862185683409e+00,-1.393798141818825442e+00,-1.346637535913274064e+00,-1.297548417861084102e+00,-1.246939666543563696e+00,-1.195209710082521637e+00,-1.142741276701572106e+00,-1.089896929311980456e+00,-1.037015425911200994e+00,-9.844089155112840661e-01,-9.323609504464008824e-01,-8.811252715081349107e-01,-8.309253029935443902e-01,-7.819542806171633220e-01,-7.343759261997566679e-01,-6.883255787054406438e-01,-6.439116909657809362e-01,-6.012176046000180518e-01,-5.603035214597489322e-01,-5.212085976482834226e-01,-4.839530950950129418e-01,-4.485405351913416272e-01,-4.149598086052606050e-01,-3.831872046811555799e-01,-3.531883324996012985e-01,-3.249199135146521034e-01,-2.983314325835922376e-01,-2.733666401064168694e-01,-2.499649029042189663e-01,-2.280624054334990380e-01,-2.075932060309146343e-01,-1.884901552022195115e-01,-1.706856846099614189e-01,-1.541124764791678148e-01,-1.387040237271522369e-01,-1.243950913250582990e-01,-1.111220892975241376e-01,-9.882336743626070341e-02,-8.743944130603024945e-02,-7.691315851024717321e-02
-6.067672358493408913e-02,-7.039381133166419668e-02,-8.094592972377090412e-02,-9.239270540271742049e-02,-1.047967349190714603e-01,-1.182235041552927024e-01,-1.327412544037664954e-01,-1.484207856185934538e-01,-1.653351864317532671e-01,-1.835594796423931641e-01,-2.031701710989290421e-01,-2.242446892560118199e-01,-2.468607022737194234e-01,-2.710952994203408295e-01,-2.970240238425702617e-01,-3.247197445915233072e-01,-3.542513572651987408e-01,-3.856823048823335154e-01,-4.190689137767369954e-01,-4.544585435290147690e-01,-4.918875553532459088e-01,-5.313791100219344976e-01,-5.729408143912727569e-01,-6.165622448666867594e-01,-6.622123866297929817e-01,-7.098370389313768403e-01,-7.593562489194704002e-01,-8.106618488544010681e-01,-8.636151835572420943e-01,-9.180451257911969032e-01,-9.737464861072090416e-01,-1.030478929520577847e+00,-1.087966513208546093e+00,-1.145897956244287030e+00,-1.203927743345604151e+00,-1.261678149072730015e+00,-1.318742246540690166e+00,-1.374687935620548584e+00,-1.429062990389253329e+00,-1.481401085385859684e+00,-1.531228716707641269e+00,-1.578072889272142509e+00,-1.621469398174235188e+00,-1.660971492673115613e+00,-1.696158678638347350e+00,-1.726645391735430968e+00,-1.752089261277482990e+00,-1.772198684935081259e+00,-1.786739448056979374e+00,-1.795540148058324847e+00,-1.798496223192164178e+00,-1.795572434262284300e+00,-1.786803705018292554e+00,-1.772294289139616508e+00,-1.752215295586184274e+00,-1.726800666280896346e+00,-1.696341757312185505e+00,-1.661180724143291432e+00,-1.621702950240044405e+00,-1.578328785303512838e+00,-1.531504872923156624e+00,-1.481695347794159900e+00,-1.429373170340195731e+00,-1.375011843072594386e+00,-1.319077720335310122e+00,-1.262023083700491322e+00,-1.204280111880393189e+00,-1.146255829300339979e+00,-1.088328073932785411e+00,-1.030842484764687761e+00,-9.741104740278175855e-01,-9.184081202022176260e-01,-8.639758954075710262e-01,-8.110191252295603226e-01,-7.597090699712580886e-01,-7.101845131286737001e-01,-6.625537447009348657e-01,-6.168968327722821332e-01,-5.732680856296490379e-01,-5.316986175303137774e-01,-4.921989432279830767e-01,-4.547615387501379725e-01,-4.193633180860451559e-01,-3.859679869318353718e-01,-3.545282451236645427e-01,-3.249878186717946593e-01,-2.972833102909290814e-01,-2.713458639914125281e-01,-2.471026446998650650e-01,-2.244781381086460303e-01,-2.033952791302317820e-01,-1.837764195891802288e-01,-1.655441472584483487e-01,-1.486219691730299997e-01,-1.329348724575778740e-01,-1.184097757997324973e-01,-1.049758842870026770e-01,-9.256495968801128904e-02,-8.111151747031725145e-02,-7.055296096550592311e-02
-5.372146151753524890e-02,-6.340182839464877929e-02,-7.394856707884878144e-02,-8.542645512568541877e-02,-9.790382225199734112e-02,-1.114525130068465264e-01,-1.261477950166489115e-01,-1.420682020773904319e-01,-1.592953001499349541e-01,-1.779133631081614708e-01,-1.980089439428714404e-01,-2.196703261003849772e-01,-2.429868388136158797e-01,-2.680480197630806805e-01,-2.949426083038230173e-01,-3.237573529487092761e-01,-3.545756179660491392e-01,-3.874757760024263309e-01,-4.225293767643995557e-01,-4.597990861724516876e-01,-4.993363962163546721e-01,-5.411791131480381267e-01,-5.853486407574741701e-01,-6.318470863327108056e-01,-6.806542294555558703e-01,-7.317244078534037577e-01,-7.849833897850526654e-01,-8.403253183737547927e-01,-8.976098292051689631e-01,-9.566594574682779628e-01,-1.017257463827403674e+00,-1.079146217810329045e+00,-1.142026282422154759e+00,-1.205556342582696727e+00,-1.269354111585012435e+00,-1.332998333081605091e+00,-1.396031970517739751e+00,-1.457966641382209882e+00,-1.518288310724484003e+00,-1.576464208411274548e+00,-1.631950879621196338e+00,-1.684203220829945336e+00,-1.732684297275322471e+00,-1.776875686172867619e+00,-1.816288046380598376e+00,-1.850471583120858909e+00,-1.879026058542427435e+00,-1.901609997314217759e+00,-1.917948752055452344e+00,-1.927841126088156942e+00,-1.931164299496833436e+00,-1.927876866504262487e+00,-1.918019864544882491e+00,-1.901715754285010274e+00,-1.879165390930286783e+00,-1.850643106058072584e+00,-1.816490091640173610e+00,-1.777106340021855857e+00,-1.732941442211141325e+00,-1.684484579608170218e+00,-1.632254060008440977e+00,-1.576786747203409167e+00,-1.518627715742021156e+00,-1.458320430373282628e+00,-1.396397706144026918e+00,-1.333373653416091820e+00,-1.269736755795047856e+00,-1.205944171695107370e+00,-1.142417295259625210e+00,-1.079538562344588781e+00,-1.017649444313273532e+00,-9.570495378039424184e-01,-8.979966330118483997e-01,-8.407076263062144283e-01,-7.853601345789037458e-01,-7.320946675911290669e-01,-6.810172194959350778e-01,-6.322021503024698452e-01,-5.856952409537372617e-01,-5.415168206484766156e-01,-4.996648809434571237e-01,-4.601181071108692011e-01,-4.228387724869845932e-01,-3.877754556219645821e-01,-3.548655525962660651e-01,-3.240375677296875034e-01,-2.952131750233515928e-01,-2.683090500863382633e-01,-2.432384781183286604e-01,-2.199127479030004162e-01,-1.982423448925162979e-01,-1.781379585190432380e-01,-1.595113200387130170e-01,-1.422758876696775809e-01,-1.263473956857157909e-01,-1.116442836076354667e-01,-9.808802081426282182e-02,-8.560334087150564542e-02,-7.411839873144814017e-02,-6.356486274750594578e-02
