3.592605221271475895e-08,-5.835433575524829146e-28
1.670921403906183392e-08,-4.298812332373326832e-160
1.767307031192402334e-08,1.757886498034031000e-31
1.656356353215509794e-08,1.432790372939614978e-322
1.653075143331706930e-08,-5.130768385589532443e-37
1.644640046279449546e-08,4.092819066811032105e-244
1.650571427060370398e-08,-2.959043765430165152e-42
1.692617569281608552e-08,-6.659784197345629022e-226
1.785592280659936249e-08,-3.726047164390597666e-13
1.649697231172341396e-08,1.077423652647717084e-43
3.603417229371476797e-08,4.594177706740084124e-12
-1.053012215417438587e-08,6.275801767147694702e-19
-8.450375500879420526e-09,2.086640797344919912e-209
-7.555919427017135680e-09,-7.026648993559371785e-21
-7.348724874108943400e-09,1.288720455727617607e-45
-7.325889387290657783e-09,-5.128096529096650010e-79
-7.152618250260684645e-09,1.411916519726070109e-59
-7.484401290436184002e-09,-2.746836867953741476e-65
-7.776218804610170257e-09,-9.625546884099464201e-188
-7.707615549382166530e-09,-2.523861666272801314e-32
-8.168701470078433123e-09,2.212132616377206528e-20
-1.070436488775355458e-08,1.275514318033404358e-33
3.204170250723897132e-08,-6.013041008363931514e-12
1.411904925458601559e-08,1.707231272386554188e-59
1.482487360889081497e-08,7.851684068319341974e-15
1.349569141327495490e-08,3.123121659685968013e-24
1.364337052912275706e-08,-1.936111670389358753e-11
1.324231394080810140e-08,-3.340368804865850318e-12
1.376931130735821232e-08,-4.050605627221050026e-20
1.413473992990116333e-08,3.542031345322031619e-98
1.498327678903581838e-08,1.074300298854218129e-10
1.406568204243097852e-08,-1.659036751815539907e-21
3.226636060234420174e-08,-2.223963009193062732e-17
-1.020187989637646988e-08,1.898394126344823817e-24
-7.775031490798214817e-09,2.333991054067799831e-64
-7.103890169323824201e-09,2.865835477693101304e-13
-6.389384636892117525e-09,-2.184075493886664033e-11
-6.553334149249747011e-09,-5.502880869339673523e-12
-6.223901427938102133e-09,2.698425549528401053e-27
-6.834765019049245748e-09,1.693642065255182166e-26
-7.104415087755708043e-09,1.976262583364986177e-322
-7.197976706470532016e-09,-7.704214617683830093e-11
-7.765936166927215790e-09,1.107288142829858779e-27
-1.056419933492277485e-08,-1.248884566672555890e-10
3.068911730392706681e-08,-1.154745246741456665e-20
1.318375765929221991e-08,1.399864719950823307e-30
1.439734939898708295e-08,3.859641417170767308e-10
1.235281165825834477e-08,1.914856317793256109e-19
1.228931838636150957e-08,-7.317242636813354632e-32
1.214638066093421575e-08,2.278421534587124617e-24
1.258113730122083029e-08,2.729603906628458995e-11
1.314923168480659654e-08,1.146050982724152204e-19
1.403638829315937891e-08,4.314352628579072721e-14
1.323800706384874939e-08,8.495533659937663767e-15
3.097670708259107509e-08,-4.325938541425864855e-24
-9.992027845640502589e-09,-6.302178363219777944e-25
-7.314186369017441482e-09,1.730794103042033931e-11
-6.974302834711169325e-09,7.392425604745978586e-24
-6.084823466826853314e-09,-1.047465354299926391e-22
-6.018393900664200740e-09,-5.308310443961950923e-30
-5.948714111066733496e-09,1.042067384029664061e-13
-6.355985639877349490e-09,-2.020515561174129463e-11
-6.826011015640824429e-09,1.521703829712065863e-285
-6.705097502529890509e-09,2.224584995883131786e-10
-7.782021718459461915e-09,-3.969282779253005185e-10
-1.040317655149917861e-08,-2.425334950308252330e-30
3.067681336988788021e-08,-2.809737544886549087e-13
1.302798742612599859e-08,-3.008635026740435915e-45
1.401982198590396751e-08,-6.480824605581455684e-22
1.242347532555454638e-08,4.913043121990756132e-12
1.226013182467040130e-08,1.895815486240146568e-16
1.214272828736659394e-08,-1.002950382675854167e-16
1.250383678718642795e-08,-4.435657488924276722e-18
1.326991596317753431e-08,3.238908074881561665e-16
1.393203177198281577e-08,-4.517358569220180714e-18
1.315634172799416284e-08,-1.647216503000050152e-11
3.105027976256438293e-08,-2.072091517111017472e-45
-1.010975951172604483e-08,-1.195916557791464651e-13
-7.611241990773432738e-09,-5.702312757479308730e-59
-7.145590600479475363e-09,-2.232446346612973280e-13
-6.505233572391351713e-09,-5.604803348044101048e-19
-6.340839580097441034e-09,1.286281825405583723e-17
-6.256204481742817507e-09,-2.050106801136327911e-17
-6.594444167581008727e-09,4.512533337346296502e-26
-7.492484256075148466e-09,4.940656458412465442e-324
-6.973057742267699284e-09,6.007474133828361410e-33
-7.663153359807141628e-09,3.996809054324671058e-13
-1.050709924263332675e-08,2.015382632334508740e-19
3.197749835275119439e-08,3.256451081843637258e-21
1.405906355951942107e-08,-3.468629737684290840e-71
1.495430967047648520e-08,-4.133889625894171189e-14
1.351597181784099145e-08,2.585636915893918531e-12
1.339488046216970049e-08,7.532313713578274843e-32
1.331204165819669769e-08,6.401079352650350620e-27
1.370498597067245843e-08,1.679721554702113676e-28
1.446212268793849746e-08,3.643370778172559957e-49
1.498380080869989830e-08,-6.542226426048845670e-12
1.391443469926784853e-08,1.965216332437617959e-26
3.238777144887361758e-08,9.026756615339809519e-16
-1.053085158415145519e-08,-7.780361178506563507e-33
-8.292933240566606913e-09,1.703839536497677212e-22
-7.857790536334392481e-09,3.288785808670594174e-33
-7.247610704348901009e-09,8.352090121620345418e-21
-6.911880830238955621e-09,3.930705892154326929e-10
-7.306857961957066053e-09,-1.983383376321637474e-16
-7.401312271371888490e-09,-5.611485117856819334e-19
-8.062028793331452454e-09,-2.815408610988636476e-231
-7.826836809568799317e-09,-3.020509305029289324e-25
-8.440464293384034672e-09,-2.779428850492746871e-10
-1.088901196533773886e-08,-1.072376858764524634e-10
3.598699909999532274e-08,4.482361291497497220e-32
1.653879186814218913e-08,3.549618609551406586e-80
1.791917416045211354e-08,-1.275862772611749698e-30
1.665286140166644380e-08,-7.051286218866429887e-14
1.648954584693009360e-08,-6.327232586959883146e-42
1.631539487487175118e-08,2.173557147962565610e-82
1.642039345759483289e-08,-5.286445051719112803e-31
1.711293874383200727e-08,-4.940656458412465442e-324
1.793058097230951589e-08,-1.647693120390033716e-30
1.654353081754647123e-08,-1.113344968877214975e-21
3.599731918943536553e-08,-2.636637297668954482e-38
-3.594317872440458295e-08,-2.023356163058431619e-52
-1.638425634919513125e-08,-2.034132755086905003e-212
-1.795458494276010518e-08,2.458444078337472110e-164
-1.684197919103785493e-08,3.849951023447167493e-90
