3.082168634354987530e-08,1.285550370247968272e-13
1.455647429388100464e-08,-2.950205392323957344e-42
1.419491182252083001e-08,-2.171190900154416400e-11
1.747029535976358429e-08,1.258449556887830141e-14
1.252692397850212764e-08,-4.530302886252471385e-29
1.493540563751984849e-08,1.340566516948631113e-38
1.301436846579118967e-08,9.368186383518695397e-19
1.774138306419759273e-08,2.502591947475842364e-13
1.318262349014847619e-08,2.390152626333047374e-17
1.583551091364561633e-08,1.118404284123582055e-62
3.147609516874400844e-08,-7.559971782123962765e-40
-3.675293307749893261e-10,8.344273827364603756e-12
-2.760186357335224914e-09,2.065032331367039099e-11
4.218678449805438100e-10,-9.212686092172447385e-12
-6.151780569856797132e-09,3.476438017299773271e-19
1.683324901364707113e-11,-3.877525383275837842e-23
-3.734919737300103410e-09,-3.899520100514043473e-17
1.383819533217747120e-09,2.251070746831880464e-09
-6.486840409587503096e-09,3.019362849256604165e-14
7.343557671826847805e-10,-4.032043289787821383e-24
-4.816648233987730285e-09,1.762105464594309412e-45
-1.444355989914044445e-09,1.041901407191706428e-22
1.798812969313701678e-08,3.610923184271144401e-14
6.856117089995935815e-09,9.569585323763268424e-19
4.565834441974419396e-09,-8.931322922612047940e-11
9.744289766696554623e-09,-2.930695556345100742e-59
5.419073342199072865e-09,-1.283127831447401651e-11
8.088962050443407670e-09,6.280048244314741886e-34
4.850077706943610857e-09,-6.592888355873664910e-19
8.955364491158150799e-09,-9.810641974910112385e-20
4.840025964517316538e-09,-8.014965179956628462e-16
8.389149418877761611e-09,-9.074496302939481965e-57
1.937419137319128490e-08,6.713977243911826111e-11
7.658582561776779887e-09,9.116863611042695224e-11
1.119900618369481740e-09,-1.318714762792664926e-21
3.758760838701828510e-09,-1.314690550742627871e-38
5.883804681530122060e-10,-4.029000194127473365e-20
2.399212040511223695e-09,-9.236077874028190806e-60
1.750953385093851934e-10,-6.411979966435393175e-63
2.398416059637674937e-09,-6.225702486182689111e-55
1.905895602737840905e-09,4.208649557659960900e-14
3.740042921336986935e-09,-6.603556830476647475e-32
-2.341675785790687331e-10,7.661501492433359080e-25
5.599796667330157001e-09,7.752961661771463644e-24
1.083384786288450923e-08,4.977567455868642163e-16
3.368421207722565029e-09,-2.180460288014289776e-55
